est,err,est_card,true_card,query_dur_ms
psample_2000_0_0.688,566.484593837535,357.0,202235,82.43131637573242
psample_2000_0_0.688,5.359075258239056,10895.0,2033,71.0611343383789
psample_2000_0_0.688,6.195706340322488,399333.0,2474150,54.512977600097656
psample_2000_0_0.688,675.8026315789474,76.0,51361,132.2321891784668
psample_2000_0_0.688,17.850131721271005,4736229.0,265333,58.88962745666504
psample_2000_0_0.688,44.0,12.0,528,71.044921875
psample_2000_0_0.688,23.80561337517478,283929.0,6759104,120.47576904296875
psample_2000_0_0.688,28.291666666666668,2716.0,96,71.13265991210938
psample_2000_0_0.688,1.4621572603488144,3521587.0,5149114,94.04969215393066
psample_2000_0_0.688,17.631328115874314,754709.0,42805,82.61728286743164
psample_2000_0_0.688,219.19464720194648,360356.0,1644,119.10462379455566
psample_2000_0_0.688,4.273024969300041,104390.0,24430,60.12582778930664
psample_2000_0_0.688,15187.672727272728,55.0,835322,105.18479347229004
psample_2000_0_0.688,10.421231216674746,4126.0,42998,71.31099700927734
psample_2000_0_0.688,8.201754385964913,228.0,1870,132.43460655212402
psample_2000_0_0.688,8.0,8.0,1,81.71939849853516
psample_2000_0_0.688,4.708135575820829,1375882.0,292235,48.745155334472656
psample_2000_0_0.688,164.44369275603663,1579975.0,9608,106.68110847473145
psample_2000_0_0.688,2812.4460093896714,213.0,599051,132.28154182434082
psample_2000_0_0.688,10.888865434719676,1805461.0,165808,93.66917610168457
psample_2000_0_0.688,12.193832599118943,454.0,5536,70.29032707214355
psample_2000_0_0.688,5.526592797783933,18050.0,99755,70.34587860107422
psample_2000_0_0.688,8.142775137627629,212530.0,1730584,93.55521202087402
psample_2000_0_0.688,4.3066973268180515,14983.0,3479,88.4559154510498
psample_2000_0_0.688,458.30232558139534,19707.0,43,106.42671585083008
psample_2000_0_0.688,3.111169014870926,53729.0,167160,106.81271553039551
psample_2000_0_0.688,82.45410235580829,1231.0,101501,48.39038848876953
psample_2000_0_0.688,2.984198645598194,443.0,1322,93.02282333374023
psample_2000_0_0.688,151.67535034135824,72358.0,10974925,100.6627082824707
psample_2000_0_0.688,6.630757006085507,1710669.0,257990,47.63150215148926
psample_2000_0_0.688,2.428617571855837,405569.0,984972,69.69189643859863
psample_2000_0_0.688,1634.709391612522,2767563.0,1693,58.04705619812012
psample_2000_0_0.688,67.69029946909953,38802.0,2626519,68.30430030822754
psample_2000_0_0.688,2.3862350781762887,373195.0,890531,106.31465911865234
psample_2000_0_0.688,1.9648648648648648,727.0,370,132.13300704956055
psample_2000_0_0.688,10.609224554976281,21291.0,225881,71.70510292053223
psample_2000_0_0.688,15.824899542035823,370553.0,5863964,58.713436126708984
psample_2000_0_0.688,87.21818181818182,55.0,4797,117.00963973999023
psample_2000_0_0.688,3.1580117888774506,727028.0,230217,93.67513656616211
psample_2000_0_0.688,9.54936383655493,468339.0,49044,58.881282806396484
psample_2000_0_0.688,306574.71428571426,28.0,8584092,59.39841270446777
psample_2000_0_0.688,10791.262295081968,658267.0,61,93.68371963500977
psample_2000_0_0.688,1390.7437374028218,4830053.0,3473,70.26219367980957
psample_2000_0_0.688,3.569965870307167,1046.0,293,81.73108100891113
psample_2000_0_0.688,4067.89817232376,383.0,1558005,93.59049797058105
psample_2000_0_0.688,1.8521962839447357,52475.0,97194,105.27586936950684
psample_2000_0_0.688,1.475178475632402,71496.0,48466,47.48940467834473
psample_2000_0_0.688,1.5829005193767478,3962.0,2503,116.31298065185547
psample_2000_0_0.688,2.646669248127328,74893.0,198217,104.34651374816895
psample_2000_0_0.688,12.115540978455133,50917.0,616887,82.34858512878418
psample_2000_0_0.688,3639.009132420091,2190.0,7969430,116.31321907043457
psample_2000_0_0.688,11.952857364319236,709570.0,8481389,58.04800987243652
psample_2000_0_0.688,4.220220898789254,7943764.0,1882310,93.52922439575195
psample_2000_0_0.688,4.7577777372528995,521795.0,109672,80.0008773803711
psample_2000_0_0.688,3.998471337579618,7850.0,31388,106.5821647644043
psample_2000_0_0.688,27.644016460337713,4809893.0,173994,66.00570678710938
psample_2000_0_0.688,4849.130434782609,1896010.0,391,93.40786933898926
psample_2000_0_0.688,3.8674136321195145,8284.0,2142,93.58024597167969
psample_2000_0_0.688,4117.56,50.0,205878,114.81213569641113
psample_2000_0_0.688,855.3246041412912,1642.0,1404443,93.04237365722656
psample_2000_0_0.688,4.375500664497502,109105.0,477389,58.87722969055176
psample_2000_0_0.688,1119947.0,1119947.0,1,59.792518615722656
psample_2000_0_0.688,103.5914861837192,554836.0,5356,106.56881332397461
psample_2000_0_0.688,8.634230856623494,17604.0,151997,71.61283493041992
psample_2000_0_0.688,23.830377355417664,2926418.0,122802,71.46096229553223
psample_2000_0_0.688,34.85534626984579,70292.0,2450052,59.105873107910156
psample_2000_0_0.688,49.142857142857146,14.0,688,117.24495887756348
psample_2000_0_0.688,2.2058689663432745,41745.0,92084,92.91458129882812
psample_2000_0_0.688,41.31884057971015,138.0,5702,116.5618896484375
psample_2000_0_0.688,1.4881818181818183,1637.0,1100,81.68745040893555
psample_2000_0_0.688,1.8066323997845195,2838309.0,5127781,105.13067245483398
psample_2000_0_0.688,1469.2106885919836,1429542.0,973,67.13461875915527
psample_2000_0_0.688,2.036914334947075,97496.0,198591,93.50705146789551
psample_2000_0_0.688,573.5221607826456,11755.0,6741753,100.53873062133789
psample_2000_0_0.688,5066.351254480287,1413512.0,279,63.44318389892578
psample_2000_0_0.688,66.83817427385893,16108.0,241,87.73398399353027
psample_2000_0_0.688,25.035797372285042,5251609.0,209764,63.92097473144531
psample_2000_0_0.688,206.0038427431274,696911.0,3383,59.334516525268555
psample_2000_0_0.688,57.868091661852496,5193.0,300509,81.57014846801758
psample_2000_0_0.688,1.235940853271232,2157907.0,1745963,54.30912971496582
psample_2000_0_0.688,281.47058823529414,9570.0,34,129.95386123657227
psample_2000_0_0.688,3.533734031172254,2820888.0,798274,82.0167064666748
psample_2000_0_0.688,4.061039458562125,7831.0,31802,93.98746490478516
psample_2000_0_0.688,7072.965217391305,920.0,6507128,116.50991439819336
psample_2000_0_0.688,16032.125,88.0,1410827,83.07647705078125
psample_2000_0_0.688,1.1818181818181819,13.0,11,118.87788772583008
psample_2000_0_0.688,464.348981077147,5496.0,2552062,104.18868064880371
psample_2000_0_0.688,1799.5709219858156,282.0,507479,59.905290603637695
psample_2000_0_0.688,6.193960583571644,5157073.0,832597,58.999061584472656
psample_2000_0_0.688,4.0,4.0,1,105.14664649963379
psample_2000_0_0.688,424.27027027027026,125584.0,296,105.04651069641113
psample_2000_0_0.688,376.25064095990155,9751.0,3668820,104.75969314575195
psample_2000_0_0.688,6.289591240203608,369141.0,2321746,47.56808280944824
psample_2000_0_0.688,595.6686746987951,1494.0,889929,104.79331016540527
psample_2000_0_0.688,1.8465987031743825,992886.0,1833462,105.1185131072998
psample_2000_0_0.688,473.13245073891625,16240.0,7683671,116.40071868896484
psample_2000_0_0.688,18752.0,3.0,56256,104.75444793701172
psample_2000_0_0.688,7865.119565217391,184.0,1447182,116.38259887695312
psample_2000_0_0.688,1045.0377458798512,3931432.0,3762,70.13487815856934
psample_2000_0_0.688,123.74770642201835,26977.0,218,66.99681282043457
psample_2000_0_0.688,1.219757531382652,4031506.0,3305170,65.90032577514648
psample_2000_0_0.688,256.3937007874016,127.0,32562,118.8955307006836
psample_2000_0_0.688,122.8887587822014,104947.0,854,71.5169906616211
psample_2000_0_0.688,107272.5,2.0,214545,116.78504943847656
psample_2000_0_0.688,68.83751086641553,27608.0,1900466,54.48198318481445
psample_2000_0_0.688,24.137028882269135,15442.0,372724,118.78061294555664
psample_2000_0_0.688,24.75665457469108,104477.0,2586501,106.28056526184082
psample_2000_0_0.688,157.5602716468591,589.0,92803,107.16128349304199
psample_2000_0_0.688,38.48148148148148,2078.0,54,80.78479766845703
psample_2000_0_0.688,113.44329268292682,1640.0,186047,105.4990291595459
psample_2000_0_0.688,59.900524596654456,10103.0,605175,82.47494697570801
psample_2000_0_0.688,304423.7,10.0,3044237,132.01093673706055
psample_2000_0_0.688,16.72552829730386,4117.0,68859,82.34381675720215
psample_2000_0_0.688,1.3968253968253967,88.0,63,116.63389205932617
psample_2000_0_0.688,267.2387218045113,532.0,142171,115.69666862487793
psample_2000_0_0.688,3.548467373624933,358437.0,1271902,70.43933868408203
psample_2000_0_0.688,4.475837873668214,830532.0,185559,59.737205505371094
psample_2000_0_0.688,2.7782021046613425,671652.0,1865985,59.02886390686035
psample_2000_0_0.688,149.50651010464094,1871672.0,12519,81.1004638671875
psample_2000_0_0.688,28.38235703837849,57428.0,1629942,80.73258399963379
psample_2000_0_0.688,4.148905483053016,1248443.0,300909,80.5201530456543
psample_2000_0_0.688,5.298648648648649,5920.0,31368,79.61034774780273
psample_2000_0_0.688,8.054316858664684,339066.0,2730945,66.90120697021484
psample_2000_0_0.688,1381.4143661971832,4904021.0,3550,80.56020736694336
psample_2000_0_0.688,707.1032608695652,260214.0,368,106.40144348144531
psample_2000_0_0.688,143.95302927161333,422934.0,2938,78.74345779418945
psample_2000_0_0.688,53.77857142857143,140.0,7529,66.87617301940918
psample_2000_0_0.688,4.75952823512359,469132.0,2232847,106.43982887268066
psample_2000_0_0.688,43885.166666666664,263311.0,6,91.38727188110352
psample_2000_0_0.688,54.90446647335177,44487.0,2442535,91.92776679992676
psample_2000_0_0.688,18.79004199160168,250584.0,13336,123.9776611328125
psample_2000_0_0.688,46.27272727272727,528.0,24432,104.3086051940918
psample_2000_0_0.688,3.1510271622876056,74331.0,234219,47.50704765319824
psample_2000_0_0.688,255.15942028985506,759.0,193666,82.14330673217773
psample_2000_0_0.688,146.5201612903226,36337.0,248,47.62387275695801
psample_2000_0_0.688,50.23300665912803,3998045.0,79590,58.04038047790527
psample_2000_0_0.688,11.407932837126145,51457.0,587018,74.74708557128906
psample_2000_0_0.688,24.873580348886275,5540988.0,222766,100.53324699401855
psample_2000_0_0.688,116.03703703703704,27.0,3133,93.69373321533203
psample_2000_0_0.688,1308721.0,1.0,1308721,116.58811569213867
psample_2000_0_0.688,285.6630523177013,25823.0,7376677,69.6401596069336
psample_2000_0_0.688,2.908459337964855,7117.0,2447,71.1050033569336
psample_2000_0_0.688,119.11818181818182,13103.0,110,118.51215362548828
psample_2000_0_0.688,727.8148148148148,19651.0,27,118.46303939819336
psample_2000_0_0.688,41.33026113671275,26906.0,651,59.12351608276367
psample_2000_0_0.688,1558.55311778291,866.0,1349707,117.53010749816895
psample_2000_0_0.688,1169.7736720554271,433.0,506512,116.67823791503906
psample_2000_0_0.688,37491.09950248756,201.0,7535711,82.70072937011719
psample_2000_0_0.688,1.3440354771473202,2223368.0,1654248,105.47614097595215
psample_2000_0_0.688,1.8120711954178728,147113.0,81185,94.20943260192871
psample_2000_0_0.688,3.786389008158008,37264.0,141096,82.86762237548828
psample_2000_0_0.688,2.2992315511711077,873078.0,379726,59.065818786621094
psample_2000_0_0.688,14.079008050487479,24719.0,348019,81.52556419372559
psample_2000_0_0.688,2.2751388769985446,2499694.0,5687151,73.58980178833008
psample_2000_0_0.688,4.465112186537615,11365.0,50746,106.44769668579102
psample_2000_0_0.688,63434.9375,1014959.0,16,61.21683120727539
psample_2000_0_0.688,2511.8342857142857,439571.0,175,73.33827018737793
psample_2000_0_0.688,5072.207920792079,1024586.0,202,49.7441291809082
psample_2000_0_0.688,48248.69696969697,132.0,6368828,121.05345726013184
psample_2000_0_0.688,2.0,7.0,14,121.24371528625488
psample_2000_0_0.688,4263.406779661017,503082.0,118,70.42813301086426
psample_2000_0_0.688,1469.5282051282052,195.0,286558,105.40032386779785
psample_2000_0_0.688,43.74325249234655,8244597.0,188477,58.142900466918945
psample_2000_0_0.688,26.843396695913707,2481162.0,92431,106.4918041229248
psample_2000_0_0.688,2.9416286753170047,108358.0,318749,106.99892044067383
psample_2000_0_0.688,1405.4169254658384,1810177.0,1288,70.36185264587402
psample_2000_0_0.688,71.8384270143193,5714244.0,79543,105.30471801757812
psample_2000_0_0.688,64.55483828295522,4880023.0,75595,71.22564315795898
psample_2000_0_0.688,5.887105873503416,47859.0,281751,68.18199157714844
psample_2000_0_0.688,1.3677869379240009,1236530.0,904037,118.21150779724121
psample_2000_0_0.688,1.0091893665900886,3047.0,3075,99.05385971069336
psample_2000_0_0.688,2069.0214285714287,420.0,868989,82.78012275695801
psample_2000_0_0.688,91.33333333333333,687.0,62746,94.96498107910156
psample_2000_0_0.688,191.12639568780594,18181.0,3474869,47.5766658782959
psample_2000_0_0.688,4975.0,153.0,761175,116.04738235473633
psample_2000_0_0.688,51248.92622950819,6252369.0,122,59.69500541687012
psample_2000_0_0.688,146.8935309973046,108995.0,742,80.05285263061523
psample_2000_0_0.688,9.750187650120097,79936.0,779391,119.3685531616211
psample_2000_0_0.688,496.7221269296741,583.0,289589,117.9955005645752
psample_2000_0_0.688,653389.0,653389.0,1,116.58430099487305
psample_2000_0_0.688,113.4029933481153,1804.0,204579,116.62864685058594
psample_2000_0_0.688,1020.0265957446809,191765.0,188,81.86030387878418
psample_2000_0_0.688,2.53575396129334,68412.0,173476,77.42547988891602
psample_2000_0_0.688,1.0225118649944014,213443.0,218248,106.60362243652344
psample_2000_0_0.688,21.121498726809747,16494.0,348378,129.9443244934082
psample_2000_0_0.688,70.02462140135025,70061.0,4905995,61.13862991333008
psample_2000_0_0.688,1.7517892368183856,1430079.0,2505197,61.15150451660156
psample_2000_0_0.688,2713.5957651588064,2819426.0,1039,87.66531944274902
psample_2000_0_0.688,1.794764948444649,3304392.0,1841128,80.0013542175293
psample_2000_0_0.688,2.424317617866005,403.0,977,55.28759956359863
psample_2000_0_0.688,452.3076923076923,82320.0,182,92.8962230682373
psample_2000_0_0.688,14825.491452991453,234.0,3469165,75.65879821777344
psample_2000_0_0.688,9.14324239573534,63780.0,583156,62.70623207092285
psample_2000_0_0.688,4804.610810810811,1777706.0,370,99.68757629394531
psample_2000_0_0.688,25636.0,38.0,974168,93.5969352722168
psample_2000_0_0.688,1219.9125789218067,5023600.0,4118,58.21824073791504
psample_2000_0_0.688,5037.896551724138,292198.0,58,104.89845275878906
psample_2000_0_0.688,33768.74757281553,103.0,3478181,116.37187004089355
psample_2000_0_0.688,9755.333333333334,3.0,29266,104.461669921875
psample_2000_0_0.688,1.8502038043478262,5447.0,2944,59.04889106750488
psample_2000_0_0.688,91.32814371257486,835.0,76259,132.22622871398926
psample_2000_0_0.688,3376.2619047619046,126.0,425409,92.76890754699707
psample_2000_0_0.688,12189.82456140351,57.0,694820,104.36081886291504
psample_2000_0_0.688,1.5793814597932867,125004.0,197429,60.04166603088379
psample_2000_0_0.688,18.22027972027972,2288.0,41688,116.75596237182617
psample_2000_0_0.688,30.799021606196494,75550.0,2453,69.66042518615723
psample_2000_0_0.688,145.4,11632.0,80,93.88899803161621
psample_2000_0_0.688,74.7341362774618,8967.0,670141,93.14823150634766
psample_2000_0_0.688,77.17202606137032,9516.0,734369,119.63629722595215
psample_2000_0_0.688,77750.0,1.0,77750,118.99828910827637
psample_2000_0_0.688,2.108781369946876,523583.0,248287,81.58445358276367
psample_2000_0_0.688,62.63214517575046,32347.0,2025962,93.22905540466309
psample_2000_0_0.688,19.545870325531343,3717.0,72652,116.63055419921875
psample_2000_0_0.688,1.5939151623309766,58276.0,92887,92.42057800292969
psample_2000_0_0.688,318801.0303030303,33.0,10520434,95.17049789428711
psample_2000_0_0.688,20088.767605633802,8557815.0,426,81.78949356079102
psample_2000_0_0.688,7.043258095281348,220190.0,1550855,81.13217353820801
psample_2000_0_0.688,3.0,1.0,3,106.4002513885498
psample_2000_0_0.688,3087.100981767181,2201103.0,713,86.69447898864746
psample_2000_0_0.688,1.517858884876092,973829.0,1478135,61.49148941040039
psample_2000_0_0.688,1.338559039359573,20065.0,14990,86.71236038208008
psample_2000_0_0.688,52.93894713848842,73248.0,3877672,110.70609092712402
psample_2000_0_0.688,1.8418168054504163,60826.0,33025,82.78441429138184
psample_2000_0_0.688,67.49199573105656,252960.0,3748,116.12319946289062
psample_2000_0_0.688,184.2990975504942,428864.0,2327,116.7292594909668
psample_2000_0_0.688,3.1529785694801884,84319.0,265856,93.1558609008789
psample_2000_0_0.688,1.6415318230852212,9270.0,15217,105.20124435424805
psample_2000_0_0.688,84.6820809248555,173.0,14650,116.46723747253418
psample_2000_0_0.688,527.1652243589743,12480.0,6579022,105.19576072692871
psample_2000_0_0.688,87459.91428571429,35.0,3061097,119.44246292114258
psample_2000_0_0.688,10.364197530864198,162.0,1679,70.51658630371094
psample_2000_0_0.688,47.0,564.0,12,118.59989166259766
psample_2000_0_0.688,247.5,495.0,2,48.38728904724121
psample_2000_0_0.688,1145.75,8.0,9166,116.24026298522949
psample_2000_0_0.688,17.301338594644495,6147131.0,355298,67.75712966918945
psample_2000_0_0.688,26.73580786026201,134695.0,5038,94.7883129119873
psample_2000_0_0.688,43.166156021682774,4243.0,183154,129.04882431030273
psample_2000_0_0.688,79629.55555555556,1433332.0,18,59.83400344848633
psample_2000_0_0.688,5.590606677940073,1259614.0,225309,47.54328727722168
psample_2000_0_0.688,3.3003597079315004,1380854.0,418395,81.42352104187012
psample_2000_0_0.688,62.27297465581256,43363.0,2700343,86.61031723022461
psample_2000_0_0.688,789538.3636363636,11.0,8684922,132.0645809173584
psample_2000_0_0.688,92.8226931567329,79275.0,7358519,104.3555736541748
psample_2000_0_0.688,6855.677111716621,5032067.0,734,70.94073295593262
psample_2000_0_0.688,209.37961825182273,2555897.0,12207,55.14216423034668
psample_2000_0_0.688,257664.625,4122634.0,16,54.085731506347656
psample_2000_0_0.688,1.1862117981520968,5007.0,4221,80.75070381164551
psample_2000_0_0.688,18.770491803278688,183.0,3435,132.19165802001953
psample_2000_0_0.688,21.078016260162602,30750.0,648149,75.05249977111816
psample_2000_0_0.688,123087.21052631579,19.0,2338657,123.98123741149902
psample_2000_0_0.688,279.06309148264984,176926.0,634,70.1444149017334
psample_2000_0_0.688,68.96004480955938,48204.0,3324150,118.86310577392578
psample_2000_0_0.688,7483.546875,957894.0,128,119.31061744689941
psample_2000_0_0.688,23.924085155737842,5693071.0,237964,58.580875396728516
psample_2000_0_0.688,65.90901360544218,51744.0,3410396,91.80665016174316
psample_2000_0_0.688,150831.09677419355,4675764.0,31,79.44202423095703
psample_2000_0_0.688,20.928571428571427,14.0,293,131.77156448364258
psample_2000_0_0.688,14.540406637064734,622184.0,42790,52.45494842529297
psample_2000_0_0.688,3.0755754628853387,208745.0,642011,76.76434516906738
psample_2000_0_0.688,2710.31884057971,187012.0,69,113.31748962402344
psample_2000_0_0.688,1.2164868029557456,1957408.0,2381161,58.95042419433594
psample_2000_0_0.688,14.457449235683322,63367.0,4383,71.19011878967285
psample_2000_0_0.688,266.1317561249299,2846013.0,10694,105.1337718963623
psample_2000_0_0.688,277.2888888888889,855.0,237082,105.18312454223633
psample_2000_0_0.688,1927.5539332538738,6468871.0,3356,54.22520637512207
psample_2000_0_0.688,2.3453533735551675,537519.0,1260672,67.06523895263672
psample_2000_0_0.688,60.652274225444955,3034.0,184019,92.54741668701172
psample_2000_0_0.688,4.812172326897335,7592607.0,1577792,62.5309944152832
psample_2000_0_0.688,5.566265060240964,462.0,83,132.34305381774902
psample_2000_0_0.688,3.193381436695455,371561.0,1186536,70.22833824157715
psample_2000_0_0.688,44096.191780821915,6438044.0,146,81.56633377075195
psample_2000_0_0.688,38.45465676593728,973595.0,25318,104.62117195129395
psample_2000_0_0.688,978.7032888465205,4196.0,4106639,71.90728187561035
psample_2000_0_0.688,134.47702161729384,2519427.0,18735,107.90205001831055
psample_2000_0_0.688,485.90610328638496,213.0,103498,117.11001396179199
psample_2000_0_0.688,6213.761421319797,1224111.0,197,92.63181686401367
psample_2000_0_0.688,149.42099333395925,1591483.0,10651,83.40144157409668
psample_2000_0_0.688,231.6566757493188,10643.0,2465522,70.27649879455566
psample_2000_0_0.688,1.2121962051536996,3657499.0,3017250,94.24734115600586
psample_2000_0_0.688,3.8981481481481484,421.0,108,126.91783905029297
psample_2000_0_0.688,1.4561311704168847,5733.0,8348,59.70335006713867
psample_2000_0_0.688,1088.5873015873017,68581.0,63,106.21380805969238
psample_2000_0_0.688,31.670287316047652,77058.0,2440449,106.74762725830078
psample_2000_0_0.688,4486587.0,1.0,4486587,118.51024627685547
psample_2000_0_0.688,1.1955484896661368,3008.0,2516,105.80062866210938
psample_2000_0_0.688,34276.0,2.0,68552,116.30058288574219
psample_2000_0_0.688,63.456682686063125,488553.0,7699,71.22945785522461
psample_2000_0_0.688,78.00671952914249,4771281.0,61165,47.507524490356445
psample_2000_0_0.688,14.46482122260669,2601.0,37623,93.93572807312012
psample_2000_0_0.688,6.9175975399842216,1543233.0,223088,76.16710662841797
psample_2000_0_0.688,29.751461988304094,10175.0,342,119.48680877685547
psample_2000_0_0.688,9.163398692810457,1402.0,153,107.11336135864258
psample_2000_0_0.688,5.77960857120755,12927.0,74713,101.84836387634277
psample_2000_0_0.688,27.05068493150685,19747.0,730,88.73176574707031
psample_2000_0_0.688,91.51770451770452,819.0,74953,109.82275009155273
psample_2000_0_0.688,825.2970039079462,2303.0,1900659,93.82510185241699
psample_2000_0_0.688,2.6222748721333113,1986701.0,757625,105.35192489624023
psample_2000_0_0.688,168.75736961451247,441.0,74422,125.2596378326416
psample_2000_0_0.688,2.5640406224947196,962687.0,375457,91.71485900878906
psample_2000_0_0.688,1231756.5714285714,8622296.0,7,53.80535125732422
psample_2000_0_0.688,465.6976127320955,175568.0,377,80.55853843688965
psample_2000_0_0.688,16.19181712027306,66798.0,1081581,105.48567771911621
psample_2000_0_0.688,1.4507575757575757,2298.0,1584,80.57045936584473
psample_2000_0_0.688,6.010309278350515,97.0,583,118.98159980773926
psample_2000_0_0.688,1863.0288461538462,104.0,193755,92.9720401763916
psample_2000_0_0.688,701.6293103448276,81389.0,116,105.05151748657227
psample_2000_0_0.688,5391.275058275059,4625714.0,858,70.25003433227539
psample_2000_0_0.688,38.27725962353739,5897.0,225721,93.6899185180664
psample_2000_0_0.688,532.557361376673,1114110.0,2092,66.56575202941895
psample_2000_0_0.688,18.652173913043477,23.0,429,119.41981315612793
psample_2000_0_0.688,62.84375,32.0,2011,130.11431694030762
psample_2000_0_0.688,868.9112903225806,107745.0,124,47.56879806518555
psample_2000_0_0.688,7.3623024830699775,6523.0,886,58.95543098449707
psample_2000_0_0.688,16.350515463917525,97.0,1586,107.03516006469727
psample_2000_0_0.688,6.005050505050505,990.0,5945,112.52307891845703
psample_2000_0_0.688,241.04848484848486,330.0,79546,111.37819290161133
psample_2000_0_0.688,33.31786879304096,5518.0,183848,70.2962875366211
psample_2000_0_0.688,4.449208838919353,398465.0,1772854,81.67243003845215
psample_2000_0_0.688,1.6947280100685218,12119.0,7151,119.6134090423584
psample_2000_0_0.688,300.75570776255705,131731.0,438,70.2512264251709
psample_2000_0_0.688,110.73718026102236,74553.0,8255789,106.95052146911621
psample_2000_0_0.688,77.5301422111767,8984503.0,115884,60.759544372558594
psample_2000_0_0.688,1178.3598347960765,3874.0,4564966,71.83647155761719
psample_2000_0_0.688,3.583663758921491,1261.0,4519,113.6317253112793
psample_2000_0_0.688,1222.8828048610142,8754618.0,7159,82.44967460632324
psample_2000_0_0.688,5.534704977369788,1734012.0,313298,92.68546104431152
psample_2000_0_0.688,8.503747269535385,5076465.0,596968,51.51247978210449
psample_2000_0_0.688,1299.2094395280235,678.0,880864,125.42343139648438
psample_2000_0_0.688,1254.3015267175572,2358.0,2957643,101.55916213989258
psample_2000_0_0.688,1.1280204302437788,231454.0,205186,81.94613456726074
psample_2000_0_0.688,9.288713910761155,3539.0,381,60.00566482543945
psample_2000_0_0.688,2.20175034546292,2171.0,4780,95.89910507202148
psample_2000_0_0.688,4.745161937230522,94647.0,19946,100.87323188781738
psample_2000_0_0.688,1070.8961892247044,761.0,814952,117.09833145141602
psample_2000_0_0.688,12.682599235399381,98352.0,1247359,70.50180435180664
psample_2000_0_0.688,346.04677623261693,547446.0,1582,93.92833709716797
psample_2000_0_0.688,27.25,4.0,109,106.69970512390137
psample_2000_0_0.688,16.048569933728636,11468.0,184045,118.37458610534668
psample_2000_0_0.688,6131.229845626072,3574507.0,583,47.6231575012207
psample_2000_0_0.688,3.1420108725098883,173970.0,55369,70.10579109191895
psample_2000_0_0.688,1554.9479905437352,3946458.0,2538,92.8189754486084
psample_2000_0_0.688,915.468253968254,6048.0,5536752,93.70255470275879
psample_2000_0_0.688,203.9542595992344,10442866.0,51202,66.64085388183594
psample_2000_0_0.688,37559.0,37559.0,1,118.90506744384766
psample_2000_0_0.688,878.6190130624093,1378.0,1210737,71.04706764221191
psample_2000_0_0.688,174.2982456140351,9935.0,57,48.367977142333984
psample_2000_0_0.688,58.51829530779165,135938.0,2323,106.38785362243652
psample_2000_0_0.688,1.9795121951219512,4058.0,2050,117.99979209899902
psample_2000_0_0.688,1.8989552815676574,4913167.0,2587300,58.929443359375
psample_2000_0_0.688,383.6,11508.0,30,132.34901428222656
psample_2000_0_0.688,34053.36842105263,647014.0,19,80.95312118530273
psample_2000_0_0.688,168.32163566533623,13279.0,2235143,124.71318244934082
psample_2000_0_0.688,32.310092532816874,300290.0,9294,93.80078315734863
psample_2000_0_0.688,185.79649464459592,1027.0,190813,93.80054473876953
psample_2000_0_0.688,328.1588235294118,170.0,55787,116.50586128234863
psample_2000_0_0.688,4559.65625,1896817.0,416,81.06374740600586
psample_2000_0_0.688,94369.0,94369.0,1,105.96466064453125
psample_2000_0_0.688,1.2516991080590418,1583625.0,1982222,68.28522682189941
psample_2000_0_0.688,1296.8035982008996,864968.0,667,106.24337196350098
psample_2000_0_0.688,2217.852813852814,231.0,512324,118.2405948638916
psample_2000_0_0.688,37.5,8.0,300,116.36042594909668
psample_2000_0_0.688,7.521651614176837,567348.0,4267394,105.26156425476074
psample_2000_0_0.688,4.020264317180617,9126.0,2270,105.56507110595703
psample_2000_0_0.688,58.50339939244901,808868.0,13826,47.82748222351074
psample_2000_0_0.688,54.42857142857143,7.0,381,132.8275203704834
psample_2000_0_0.688,3.0118473014480034,6864.0,2279,58.95066261291504
psample_2000_0_0.688,8708.11282051282,195.0,1698082,93.90592575073242
psample_2000_0_0.688,1049.3952702702702,1776.0,1863726,132.2033405303955
psample_2000_0_0.688,1421495.0,1.0,1421495,108.19625854492188
psample_2000_0_0.688,4174.2,15.0,62613,81.87341690063477
psample_2000_0_0.688,12.0,24.0,2,71.23303413391113
psample_2000_0_0.688,40.280657693364205,25483.0,1026472,111.3576889038086
psample_2000_0_0.688,1.0,1.0,1,71.08831405639648
psample_2000_0_0.688,2.103123993558776,32651.0,15525,60.73904037475586
psample_2000_0_0.688,4507.204301075269,186.0,838340,82.49068260192871
psample_2000_0_0.688,98.0,1.0,98,71.07877731323242
psample_2000_0_0.688,7228.25,8.0,57826,131.93106651306152
psample_2000_0_0.688,391.24303797468355,395.0,154541,58.22920799255371
psample_2000_0_0.688,8.621980861307744,150167.0,1294737,95.69883346557617
psample_2000_0_0.688,75.71884057971015,2070.0,156738,92.95511245727539
psample_2000_0_0.688,179.67246029367695,599567.0,3337,93.41287612915039
psample_2000_0_0.688,360.6136363636364,264.0,95202,70.25766372680664
psample_2000_0_0.688,390.5329260013578,6327805.0,16203,58.1812858581543
psample_2000_0_0.688,418.3244680851064,3384.0,1415610,104.5844554901123
psample_2000_0_0.688,437.1111111111111,7868.0,18,105.87835311889648
psample_2000_0_0.688,20.80048377278698,1298491.0,62426,82.78989791870117
psample_2000_0_0.688,1.7558661592857958,169341.0,96443,130.25164604187012
psample_2000_0_0.688,3.693115944440377,2219607.0,601012,60.52589416503906
psample_2000_0_0.688,210459.6923076923,13.0,2735976,129.36830520629883
